time,truck,x,y,z,connection
382,16,196.20000000000002,103.00000000000001,36.400000000000006,T6
382,17,252.8,183.0,43.599999999999994,T9
382,18,113.2,127.19999999999999,26.799999999999997,T10
382,19,126.20000000000002,59.80000000000001,16.799999999999997,T5
382,20,290.59999999999997,133.20000000000002,49.80000000000001,T9
382,21,290.59999999999997,133.20000000000002,49.80000000000001,T9
382,22,127.19999999999999,173.20000000000002,31.500000000000007,T0
382,23,290.59999999999997,133.20000000000002,49.80000000000001,T9
382,24,290.59999999999997,133.20000000000002,49.80000000000001,T9
383,0,57.600000000000016,30.40000000000001,22.000000000000007,T5
383,1,288.79999999999995,133.6,50.400000000000006,T9
383,2,154.40000000000003,166.4,22.999999999999993,T7
383,3,74.40000000000002,186.4,30.40000000000001,T0
383,4,321.20000000000005,126.39999999999999,39.599999999999994,None
383,5,321.20000000000005,126.39999999999999,39.599999999999994,None
383,6,154.40000000000003,166.4,22.999999999999993,T7
383,7,45.59999999999998,193.6,19.59999999999999,None
383,8,102.39999999999998,49.599999999999994,23.600000000000005,T5
383,9,172.39999999999998,85.99999999999999,22.79999999999999,T2
383,10,74.40000000000002,186.4,30.40000000000001,T0
383,11,172.39999999999998,85.99999999999999,22.79999999999999,T2
383,12,145.59999999999997,115.99999999999999,35.999999999999986,T4
383,13,172.39999999999998,85.99999999999999,22.79999999999999,T2
383,14,321.20000000000005,126.39999999999999,39.599999999999994,None
383,15,32.399999999999984,19.59999999999999,12.999999999999993,T3
383,16,197.60000000000002,104.00000000000001,37.20000000000001,T6
383,17,254.40000000000003,184.0,42.79999999999999,T9
383,18,113.60000000000001,125.59999999999998,26.399999999999995,T10
383,19,127.60000000000002,60.400000000000006,16.399999999999995,T2
383,20,288.79999999999995,133.6,50.400000000000006,T9
383,21,288.79999999999995,133.6,50.400000000000006,T9
383,22,125.59999999999998,173.6,32.00000000000001,T0
383,23,288.79999999999995,133.6,50.400000000000006,T9
383,24,288.79999999999995,133.6,50.400000000000006,T9
384,0,59.00000000000002,31.000000000000007,22.500000000000007,T5
384,1,287.0,134.0,51.00000000000001,T9
384,2,156.00000000000003,166.0,22.499999999999993,T7
384,3,76.00000000000003,186.0,31.000000000000007,T0
384,4,323.0,126.0,38.99999999999999,None
384,5,323.0,126.0,38.99999999999999,None
384,6,156.00000000000003,166.0,22.499999999999993,T7
384,7,43.99999999999998,194.0,18.999999999999993,None
384,8,100.99999999999997,48.99999999999999,24.000000000000007,T5
384,9,170.99999999999997,84.99999999999999,21.99999999999999,T2
384,10,76.00000000000003,186.0,31.000000000000007,T0
384,11,170.99999999999997,84.99999999999999,21.99999999999999,T2
384,12,143.99999999999997,114.99999999999999,34.999999999999986,T4
384,13,170.99999999999997,84.99999999999999,21.99999999999999,T2
384,14,323.0,126.0,38.99999999999999,None
384,15,30.99999999999998,18.999999999999993,12.499999999999993,T3
384,16,199.00000000000003,105.00000000000001,38.000000000000014,T6
384,17,256.0,185.0,41.999999999999986,T9
384,18,114.0,123.99999999999997,25.999999999999993,T10
384,19,129.00000000000003,61.00000000000001,15.999999999999995,T2
384,20,287.0,134.0,51.00000000000001,T9
384,21,287.0,134.0,51.00000000000001,T9
384,22,123.99999999999997,174.0,32.50000000000001,T0
384,23,287.0,134.0,51.00000000000001,T9
384,24,287.0,134.0,51.00000000000001,T9
385,0,60.40000000000002,31.60000000000001,23.000000000000007,T5
385,1,285.2,134.4,51.60000000000001,T9
385,2,157.60000000000002,165.6,21.999999999999993,T7
385,3,77.60000000000002,185.6,31.60000000000001,T0
385,4,324.8,125.6,38.39999999999999,None
385,5,324.8,125.6,38.39999999999999,None
385,6,157.60000000000002,165.6,21.999999999999993,T7
385,7,42.39999999999998,194.4,18.39999999999999,None
385,8,99.59999999999998,48.39999999999999,24.400000000000006,T5
385,9,169.59999999999997,83.99999999999999,21.19999999999999,T2
385,10,77.60000000000002,185.6,31.60000000000001,T0
385,11,169.59999999999997,83.99999999999999,21.19999999999999,T2
385,12,142.39999999999998,113.99999999999999,33.999999999999986,T4
385,13,169.59999999999997,83.99999999999999,21.19999999999999,T2
385,14,324.8,125.6,38.39999999999999,None
385,15,29.59999999999998,18.39999999999999,11.999999999999993,T3
385,16,200.40000000000003,106.00000000000001,38.80000000000001,T6
385,17,257.6,186.0,41.19999999999999,T9
385,18,114.4,122.39999999999998,25.599999999999994,T10
385,19,130.40000000000003,61.60000000000001,15.599999999999994,T2
385,20,285.2,134.4,51.60000000000001,T9
385,21,285.2,134.4,51.60000000000001,T9
385,22,122.39999999999998,174.4,33.00000000000001,T0
385,23,285.2,134.4,51.60000000000001,T9
385,24,285.2,134.4,51.60000000000001,T9
386,0,61.800000000000026,32.20000000000001,23.500000000000007,T5
386,1,283.4,134.8,52.20000000000001,T9
386,2,159.20000000000002,165.2,21.499999999999993,T7
386,3,79.20000000000002,185.2,32.20000000000001,T0
386,4,326.6,125.19999999999999,37.79999999999999,None
386,5,326.6,125.19999999999999,37.79999999999999,None
386,6,159.20000000000002,165.2,21.499999999999993,T7
386,7,40.799999999999976,194.8,17.79999999999999,None
386,8,98.19999999999997,47.79999999999999,24.800000000000004,T5
386,9,168.2,82.99999999999999,20.399999999999988,T2
386,10,79.20000000000002,185.2,32.20000000000001,T0
386,11,168.2,82.99999999999999,20.399999999999988,T2
386,12,140.79999999999998,112.99999999999999,32.999999999999986,T4
386,13,168.2,82.99999999999999,20.399999999999988,T2
386,14,326.6,125.19999999999999,37.79999999999999,None
386,15,28.199999999999974,17.79999999999999,11.499999999999993,T3
386,16,201.8,107.00000000000001,39.60000000000001,T6
386,17,259.20000000000005,187.0,40.39999999999999,T9
386,18,114.80000000000001,120.79999999999998,25.199999999999996,T10
386,19,131.8,62.20000000000001,15.199999999999994,T2
386,20,283.4,134.8,52.20000000000001,T9
386,21,283.4,134.8,52.20000000000001,T9
386,22,120.79999999999998,174.8,33.50000000000001,T0
386,23,283.4,134.8,52.20000000000001,T9
386,24,283.4,134.8,52.20000000000001,T9
387,0,63.200000000000024,32.80000000000001,24.000000000000007,T5
387,1,281.59999999999997,135.20000000000002,52.80000000000001,T9
387,2,160.8,164.79999999999998,20.999999999999993,T7
387,3,80.80000000000003,184.79999999999998,32.80000000000001,T0
387,4,328.40000000000003,124.8,37.19999999999999,None
387,5,328.40000000000003,124.8,37.19999999999999,None
387,6,160.8,164.79999999999998,20.999999999999993,T7
387,7,39.199999999999974,195.20000000000002,17.19999999999999,None
387,8,96.79999999999998,47.19999999999999,25.200000000000006,T5
387,9,166.79999999999998,81.99999999999999,19.599999999999987,T2
387,10,80.80000000000003,184.79999999999998,32.80000000000001,T0
387,11,166.79999999999998,81.99999999999999,19.599999999999987,T2
387,12,139.2,111.99999999999999,31.999999999999986,T4
387,13,166.79999999999998,81.99999999999999,19.599999999999987,T2
387,14,328.40000000000003,124.8,37.19999999999999,None
387,15,26.799999999999976,17.19999999999999,10.999999999999993,T3
387,16,203.20000000000002,108.00000000000001,40.40000000000001,T6
387,17,260.8,188.0,39.59999999999999,T9
387,18,115.2,119.19999999999997,24.799999999999994,T10
387,19,133.20000000000002,62.80000000000001,14.799999999999994,T2
387,20,281.59999999999997,135.20000000000002,52.80000000000001,T9
387,21,281.59999999999997,135.20000000000002,52.80000000000001,T9
387,22,119.19999999999997,175.20000000000002,34.00000000000001,T0
387,23,281.59999999999997,135.20000000000002,52.80000000000001,T9
387,24,281.59999999999997,135.20000000000002,52.80000000000001,T9
388,0,64.60000000000002,33.400000000000006,24.50000000000001,T5
388,1,279.79999999999995,135.6,53.400000000000006,T9
388,2,162.40000000000003,164.4,20.49999999999999,T7
388,3,82.40000000000003,184.4,33.400000000000006,T0
388,4,330.20000000000005,124.39999999999999,36.599999999999994,None
388,5,330.20000000000005,124.39999999999999,36.599999999999994,None
388,6,162.40000000000003,164.4,20.49999999999999,T7
388,7,37.59999999999997,195.6,16.59999999999999,None
388,8,95.39999999999998,46.599999999999994,25.60000000000001,T5
388,9,165.39999999999998,80.99999999999997,18.799999999999986,T2
388,10,82.40000000000003,184.4,33.400000000000006,T0
388,11,165.39999999999998,80.99999999999997,18.799999999999986,T2
388,12,137.59999999999997,110.99999999999997,30.99999999999998,T4
388,13,165.39999999999998,80.99999999999997,18.799999999999986,T2
388,14,330.20000000000005,124.39999999999999,36.599999999999994,None
388,15,25.399999999999977,16.59999999999999,10.49999999999999,T3
388,16,204.60000000000002,109.00000000000003,41.20000000000002,T6
388,17,262.40000000000003,189.00000000000003,38.79999999999998,T9
388,18,115.60000000000001,117.59999999999997,24.39999999999999,T10
388,19,134.60000000000002,63.400000000000006,14.399999999999993,T2
388,20,279.79999999999995,135.6,53.400000000000006,T9
388,21,279.79999999999995,135.6,53.400000000000006,T9
388,22,117.59999999999997,175.6,34.500000000000014,T0
388,23,279.79999999999995,135.6,53.400000000000006,T9
388,24,279.79999999999995,135.6,53.400000000000006,T9
389,0,66.00000000000003,34.000000000000014,25.00000000000001,T5
389,1,278.0,136.0,54.000000000000014,T9
389,2,164.00000000000003,164.0,19.99999999999999,T7
389,3,84.00000000000003,184.0,34.000000000000014,T0
389,4,332.0,124.0,35.999999999999986,None
389,5,332.0,124.0,35.999999999999986,None
389,6,164.00000000000003,164.0,19.99999999999999,T7
389,7,35.99999999999997,196.0,15.99999999999999,None
389,8,93.99999999999997,45.999999999999986,26.000000000000007,T5
389,9,163.99999999999997,79.99999999999997,17.999999999999986,T2
389,10,84.00000000000003,184.0,34.000000000000014,T0
389,11,163.99999999999997,79.99999999999997,17.999999999999986,T2
389,12,135.99999999999997,109.99999999999997,29.99999999999998,T4
389,13,163.99999999999997,79.99999999999997,17.999999999999986,T2
389,14,332.0,124.0,35.999999999999986,None
389,15,23.99999999999997,15.99999999999999,9.99999999999999,T3
389,16,206.00000000000003,110.00000000000003,42.000000000000014,T6
389,17,264.0,190.00000000000003,37.999999999999986,T9
389,18,116.0,115.99999999999997,23.999999999999993,T10
389,19,136.00000000000003,64.00000000000001,13.999999999999993,T2
389,20,278.0,136.0,54.000000000000014,T9
389,21,278.0,136.0,54.000000000000014,T9
389,22,115.99999999999997,176.0,35.000000000000014,T0
389,23,278.0,136.0,54.000000000000014,T9
389,24,278.0,136.0,54.000000000000014,T9
390,0,67.40000000000003,34.60000000000001,25.50000000000001,T5
390,1,276.19999999999993,136.4,54.60000000000001,T9
390,2,165.60000000000002,163.6,19.49999999999999,T7
390,3,85.60000000000004,183.6,34.60000000000001,T0
390,4,333.80000000000007,123.6,35.39999999999999,None
390,5,333.80000000000007,123.6,35.39999999999999,None
390,6,165.60000000000002,163.6,19.49999999999999,T7
390,7,34.39999999999996,196.4,15.399999999999988,None
390,8,92.59999999999997,45.39999999999999,26.40000000000001,T5
390,9,162.59999999999997,78.99999999999997,17.19999999999998,T2
390,10,85.60000000000004,183.6,34.60000000000001,T0
390,11,162.59999999999997,78.99999999999997,17.19999999999998,T2
390,12,134.39999999999998,108.99999999999997,28.99999999999998,T4
390,13,162.59999999999997,78.99999999999997,17.19999999999998,T2
390,14,333.80000000000007,123.6,35.39999999999999,None
390,15,22.599999999999973,15.399999999999988,9.49999999999999,T3
390,16,207.40000000000003,111.00000000000003,42.80000000000002,T6
390,17,265.6,191.00000000000003,37.19999999999998,T9
390,18,116.4,114.39999999999996,23.59999999999999,T10
390,19,137.40000000000003,64.60000000000001,13.59999999999999,T2
390,20,276.19999999999993,136.4,54.60000000000001,T9
390,21,276.19999999999993,136.4,54.60000000000001,T9
390,22,114.39999999999996,176.4,35.500000000000014,T0
390,23,276.19999999999993,136.4,54.60000000000001,T9
390,24,276.19999999999993,136.4,54.60000000000001,T9
391,0,68.80000000000003,35.20000000000002,26.00000000000001,T5
391,1,274.4,136.8,55.20000000000002,T9
391,2,167.20000000000005,163.2,18.99999999999999,T7
391,3,87.20000000000003,183.2,35.20000000000002,T0
391,4,335.6,123.19999999999999,34.79999999999998,None
391,5,335.6,123.19999999999999,34.79999999999998,None
391,6,167.20000000000005,163.2,18.99999999999999,T7
391,7,32.79999999999997,196.8,14.799999999999986,None
391,8,91.19999999999997,44.79999999999998,26.800000000000008,T5
391,9,161.2,77.99999999999997,16.399999999999984,T2
391,10,87.20000000000003,183.2,35.20000000000002,T0
391,11,161.2,77.99999999999997,16.399999999999984,T2
391,12,132.79999999999995,107.99999999999997,27.99999999999998,T4
391,13,161.2,77.99999999999997,16.399999999999984,T2
391,14,335.6,123.19999999999999,34.79999999999998,None
391,15,21.199999999999974,14.799999999999986,8.99999999999999,T3
391,16,208.8,112.00000000000003,43.600000000000016,T6
391,17,267.20000000000005,192.00000000000003,36.399999999999984,T9
391,18,116.80000000000001,112.79999999999997,23.199999999999992,T10
391,19,138.8,65.20000000000002,13.199999999999992,T2
391,20,274.4,136.8,55.20000000000002,T9
391,21,274.4,136.8,55.20000000000002,T9
391,22,112.79999999999997,176.8,36.000000000000014,T0
391,23,274.4,136.8,55.20000000000002,T9
391,24,274.4,136.8,55.20000000000002,T9
392,0,70.20000000000003,35.80000000000001,26.50000000000001,T5
392,1,272.59999999999997,137.20000000000002,55.80000000000001,T9
392,2,168.80000000000004,162.79999999999998,18.49999999999999,T7
392,3,88.80000000000004,182.79999999999998,35.80000000000001,T0
392,4,337.40000000000003,122.79999999999998,34.19999999999999,None
392,5,337.40000000000003,122.79999999999998,34.19999999999999,None
392,6,168.80000000000004,162.79999999999998,18.49999999999999,T7
392,7,31.19999999999996,197.20000000000002,14.199999999999989,None
392,8,89.79999999999997,44.19999999999999,27.20000000000001,T5
392,9,159.79999999999995,76.99999999999997,15.59999999999998,T2
392,10,88.80000000000004,182.79999999999998,35.80000000000001,T0
392,11,159.79999999999995,76.99999999999997,15.59999999999998,T2
392,12,131.19999999999996,106.99999999999997,26.99999999999998,T4
392,13,159.79999999999995,76.99999999999997,15.59999999999998,T2
392,14,337.40000000000003,122.79999999999998,34.19999999999999,None
392,15,19.79999999999997,14.199999999999989,8.49999999999999,T3
392,16,210.20000000000005,113.00000000000003,44.40000000000002,T6
392,17,268.80000000000007,193.00000000000003,35.59999999999998,T9
392,18,117.20000000000002,111.19999999999996,22.79999999999999,T10
392,19,140.20000000000005,65.80000000000001,12.79999999999999,T2
392,20,272.59999999999997,137.20000000000002,55.80000000000001,T9
392,21,272.59999999999997,137.20000000000002,55.80000000000001,T9
392,22,111.19999999999996,177.20000000000002,36.500000000000014,T0
392,23,272.59999999999997,137.20000000000002,55.80000000000001,T9
392,24,272.59999999999997,137.20000000000002,55.80000000000001,T9
393,0,71.60000000000002,36.40000000000001,27.00000000000001,T5
393,1,270.79999999999995,137.60000000000002,56.40000000000001,T9
393,2,170.40000000000003,162.39999999999998,17.99999999999999,T7
393,3,90.40000000000003,182.39999999999998,36.40000000000001,T0
393,4,339.20000000000005,122.39999999999999,33.59999999999999,None
393,5,339.20000000000005,122.39999999999999,33.59999999999999,None
393,6,170.40000000000003,162.39999999999998,17.99999999999999,T7
393,7,29.599999999999966,197.60000000000002,13.599999999999987,None
393,8,88.39999999999998,43.59999999999999,27.60000000000001,T5
393,9,158.39999999999998,75.99999999999997,14.799999999999983,T2
393,10,90.40000000000003,182.39999999999998,36.40000000000001,T0
393,11,158.39999999999998,75.99999999999997,14.799999999999983,T2
393,12,129.59999999999997,105.99999999999997,25.99999999999998,T4
393,13,158.39999999999998,75.99999999999997,14.799999999999983,T2
393,14,339.20000000000005,122.39999999999999,33.59999999999999,None
393,15,18.39999999999997,13.599999999999987,7.999999999999989,T3
393,16,211.60000000000002,114.00000000000003,45.20000000000002,T6
393,17,270.40000000000003,194.00000000000003,34.79999999999998,None
393,18,117.60000000000001,109.59999999999997,22.39999999999999,T10
393,19,141.60000000000002,66.4,12.399999999999991,T2
393,20,270.79999999999995,137.60000000000002,56.40000000000001,T9
393,21,270.79999999999995,137.60000000000002,56.40000000000001,T9
393,22,109.59999999999997,177.60000000000002,37.000000000000014,T0
393,23,270.79999999999995,137.60000000000002,56.40000000000001,T9
393,24,270.79999999999995,137.60000000000002,56.40000000000001,T9
394,0,73.00000000000003,37.000000000000014,27.50000000000001,T5
394,1,268.99999999999994,138.0,57.000000000000014,T9
394,2,172.00000000000006,162.0,17.49999999999999,T7
394,3,92.00000000000004,182.0,37.000000000000014,T0
394,4,341.00000000000006,121.99999999999999,32.999999999999986,None
394,5,341.00000000000006,121.99999999999999,32.999999999999986,None
394,6,172.00000000000006,162.0,17.49999999999999,T7
394,7,27.999999999999957,198.0,12.999999999999986,None
394,8,86.99999999999997,42.999999999999986,28.00000000000001,T5
394,9,156.99999999999997,74.99999999999997,13.999999999999979,T2
394,10,92.00000000000004,182.0,37.000000000000014,T0
394,11,156.99999999999997,74.99999999999997,13.999999999999979,T2
394,12,127.99999999999996,104.99999999999997,24.99999999999998,T4
394,13,156.99999999999997,74.99999999999997,13.999999999999979,T2
394,14,341.00000000000006,121.99999999999999,32.999999999999986,None
394,15,16.999999999999964,12.999999999999986,7.499999999999989,T3
394,16,213.00000000000003,115.00000000000003,46.00000000000002,T6
394,17,272.00000000000006,195.00000000000003,33.99999999999998,None
394,18,118.00000000000001,107.99999999999996,21.99999999999999,T10
394,19,143.00000000000003,67.00000000000001,11.99999999999999,T2
394,20,268.99999999999994,138.0,57.000000000000014,T9
394,21,268.99999999999994,138.0,57.000000000000014,T9
394,22,107.99999999999996,178.0,37.500000000000014,T0
394,23,268.99999999999994,138.0,57.000000000000014,T9
394,24,268.99999999999994,138.0,57.000000000000014,T9
395,0,74.40000000000003,37.600000000000016,28.00000000000001,T5
395,1,267.19999999999993,138.4,57.600000000000016,T9
395,2,173.60000000000002,161.6,16.99999999999999,T7
395,3,93.60000000000004,181.6,37.600000000000016,T0
395,4,342.80000000000007,121.6,32.399999999999984,None
395,5,342.80000000000007,121.6,32.399999999999984,None
395,6,173.60000000000002,161.6,16.99999999999999,T7
395,7,26.399999999999963,198.4,12.399999999999984,None
395,8,85.59999999999997,42.399999999999984,28.40000000000001,T5
395,9,155.59999999999997,73.99999999999997,13.199999999999982,T2
395,10,93.60000000000004,181.6,37.600000000000016,T0
395,11,155.59999999999997,73.99999999999997,13.199999999999982,T2
395,12,126.39999999999996,103.99999999999997,23.99999999999998,T4
395,13,155.59999999999997,73.99999999999997,13.199999999999982,T2
395,14,342.80000000000007,121.6,32.399999999999984,None
395,15,15.599999999999966,12.399999999999984,6.999999999999989,T3
395,16,214.40000000000003,116.00000000000003,46.80000000000002,T6
395,17,273.6,196.00000000000003,33.19999999999998,None
395,18,118.4,106.39999999999996,21.59999999999999,T10
395,19,144.40000000000003,67.60000000000002,11.59999999999999,T2
395,20,267.19999999999993,138.4,57.600000000000016,T9
395,21,267.19999999999993,138.4,57.600000000000016,T9
395,22,106.39999999999996,178.4,38.000000000000014,T0
395,23,267.19999999999993,138.4,57.600000000000016,T9
395,24,267.19999999999993,138.4,57.600000000000016,T9
396,0,75.80000000000004,38.20000000000002,28.500000000000014,T5
396,1,265.4,138.8,58.20000000000002,T9
396,2,175.20000000000005,161.2,16.499999999999986,T7
396,3,95.20000000000005,181.2,38.20000000000002,T0
396,4,344.6,121.19999999999999,31.799999999999986,None
396,5,344.6,121.19999999999999,31.799999999999986,None
396,6,175.20000000000005,161.2,16.499999999999986,T7
396,7,24.799999999999955,198.8,11.799999999999986,None
396,8,84.19999999999996,41.79999999999998,28.80000000000001,T5
396,9,154.19999999999996,72.99999999999997,12.399999999999977,T2
396,10,95.20000000000005,181.2,38.20000000000002,T0
396,11,154.19999999999996,72.99999999999997,12.399999999999977,T2
396,12,124.79999999999995,102.99999999999997,22.99999999999997,T4
396,13,154.19999999999996,72.99999999999997,12.399999999999977,T2
396,14,344.6,121.19999999999999,31.799999999999986,None
396,15,14.19999999999996,11.799999999999986,6.499999999999986,T3
396,16,215.80000000000004,117.00000000000003,47.60000000000002,T6
396,17,275.20000000000005,197.00000000000003,32.39999999999998,None
396,18,118.80000000000001,104.79999999999995,21.19999999999999,T10
396,19,145.80000000000004,68.20000000000002,11.199999999999989,T2
396,20,265.4,138.8,58.20000000000002,T9
396,21,265.4,138.8,58.20000000000002,T9
396,22,104.79999999999995,178.8,38.500000000000014,T0
396,23,265.4,138.8,58.20000000000002,T9
396,24,265.4,138.8,58.20000000000002,T9
397,0,77.20000000000003,38.80000000000001,29.000000000000014,T5
397,1,263.59999999999997,139.20000000000002,58.80000000000001,T9
397,2,176.80000000000004,160.79999999999998,15.999999999999986,T7
397,3,96.80000000000004,180.79999999999998,38.80000000000001,T0
397,4,346.40000000000003,120.79999999999998,31.199999999999985,None
397,5,346.40000000000003,120.79999999999998,31.199999999999985,None
397,6,176.80000000000004,160.79999999999998,15.999999999999986,T7
397,7,23.19999999999996,199.20000000000002,11.199999999999985,None
397,8,82.79999999999997,41.19999999999999,29.20000000000001,T5
397,9,152.79999999999995,71.99999999999997,11.59999999999998,T2
397,10,96.80000000000004,180.79999999999998,38.80000000000001,T0
397,11,152.79999999999995,71.99999999999997,11.59999999999998,T2
397,12,123.19999999999996,101.99999999999997,21.99999999999997,T4
397,13,152.79999999999995,71.99999999999997,11.59999999999998,T2
397,14,346.40000000000003,120.79999999999998,31.199999999999985,None
397,15,12.799999999999969,11.199999999999985,5.999999999999986,T3
397,16,217.20000000000005,118.00000000000003,48.40000000000002,T6
397,17,276.80000000000007,198.00000000000003,31.59999999999998,None
397,18,119.20000000000002,103.19999999999996,20.79999999999999,T10
397,19,147.20000000000005,68.80000000000001,10.79999999999999,T2
397,20,263.59999999999997,139.20000000000002,58.80000000000001,T9
397,21,263.59999999999997,139.20000000000002,58.80000000000001,T9
397,22,103.19999999999996,179.20000000000002,39.000000000000014,T0
397,23,263.59999999999997,139.20000000000002,58.80000000000001,T9
397,24,263.59999999999997,139.20000000000002,58.80000000000001,T9
398,0,78.60000000000004,39.40000000000002,29.500000000000014,T5
398,1,261.79999999999995,139.60000000000002,59.40000000000002,T9
398,2,178.40000000000003,160.39999999999998,15.499999999999986,T7
398,3,98.40000000000005,180.39999999999998,39.40000000000002,T0
398,4,348.20000000000005,120.39999999999999,30.599999999999984,None
398,5,348.20000000000005,120.39999999999999,30.599999999999984,None
398,6,178.40000000000003,160.39999999999998,15.499999999999986,T7
398,7,21.59999999999995,199.60000000000002,10.599999999999984,None
398,8,81.39999999999996,40.59999999999998,29.600000000000012,T5
398,9,151.39999999999998,70.99999999999997,10.799999999999976,T2
398,10,98.40000000000005,180.39999999999998,39.40000000000002,T0
398,11,151.39999999999998,70.99999999999997,10.799999999999976,T2
398,12,121.59999999999995,100.99999999999997,20.99999999999997,T4
398,13,151.39999999999998,70.99999999999997,10.799999999999976,T2
398,14,348.20000000000005,120.39999999999999,30.599999999999984,None
398,15,11.399999999999963,10.599999999999984,5.499999999999986,T3
398,16,218.60000000000002,119.00000000000003,49.200000000000024,T6
398,17,278.40000000000003,199.00000000000003,30.799999999999976,None
398,18,119.60000000000001,101.59999999999995,20.399999999999988,T10
398,19,148.60000000000002,69.40000000000002,10.399999999999988,T2
398,20,261.79999999999995,139.60000000000002,59.40000000000002,T9
398,21,261.79999999999995,139.60000000000002,59.40000000000002,T9
398,22,101.59999999999995,179.60000000000002,39.500000000000014,T0
398,23,261.79999999999995,139.60000000000002,59.40000000000002,T9
398,24,261.79999999999995,139.60000000000002,59.40000000000002,T9
399,0,80.00000000000003,40.000000000000014,30.00000000000001,T5
399,1,259.99999999999994,140.0,60.000000000000014,T9
399,2,180.00000000000003,160.0,14.99999999999999,T7
399,3,100.00000000000003,180.0,40.000000000000014,T0
399,4,350.00000000000006,120.0,29.999999999999986,None
399,5,350.00000000000006,120.0,29.999999999999986,None
399,6,180.00000000000003,160.0,14.99999999999999,T7
399,7,19.99999999999997,200.0,9.999999999999986,None
399,8,79.99999999999997,39.999999999999986,30.000000000000007,T5
399,9,149.99999999999997,69.99999999999997,9.999999999999986,T2
399,10,100.00000000000003,180.0,40.000000000000014,T0
399,11,149.99999999999997,69.99999999999997,9.999999999999986,T2
399,12,119.99999999999997,99.99999999999997,19.99999999999998,T4
399,13,149.99999999999997,69.99999999999997,9.999999999999986,T2
399,14,350.00000000000006,120.0,29.999999999999986,None
399,15,9.999999999999972,9.999999999999986,4.999999999999989,T3
399,16,220.00000000000003,120.00000000000003,50.000000000000014,T6
399,17,280.0,200.00000000000003,29.999999999999986,None
399,18,120.0,99.99999999999997,19.999999999999993,T10
399,19,150.00000000000003,70.00000000000001,9.999999999999993,T2
399,20,259.99999999999994,140.0,60.000000000000014,T9
399,21,259.99999999999994,140.0,60.000000000000014,T9
399,22,99.99999999999997,180.0,40.000000000000014,T0
399,23,259.99999999999994,140.0,60.000000000000014,T9
399,24,259.99999999999994,140.0,60.000000000000014,T9
400,0,81.4,40.6,29.6,T5
400,1,258.4,140.4,59.1,T9
400,2,181.6,159.6,15.9,T7
400,3,100.4,178.4,39.6,T0
400,4,348.2,120.4,30.6,None
400,5,348.2,120.4,30.6,None
400,6,181.6,159.6,15.9,T7
400,7,21.6,199.6,10.6,None
400,8,78.6,39.4,29.5,T5
400,9,148.6,69.4,10.4,T2
400,10,100.4,178.4,39.6,T0
400,11,148.6,69.4,10.4,T2
400,12,119.6,101.6,20.4,T4
400,13,148.6,69.4,10.4,T2
400,14,348.2,120.4,30.6,None
400,15,11.4,10.6,5.5,T3
400,16,221.6,120.6,49.4,T6
400,17,278.4,199.0,30.8,None
400,18,121.6,101.0,21.0,T10
400,19,151.4,71.0,10.8,T2
400,20,258.4,140.4,59.1,T9
400,21,258.4,140.4,59.1,T9
400,22,100.4,178.4,39.6,T0
400,23,258.4,140.4,59.1,T9
400,24,258.4,140.4,59.1,T9
401,0,82.8,41.2,29.2,T5
401,1,256.8,140.8,58.2,T9
401,2,183.2,159.2,16.8,T7
401,3,100.8,176.8,39.2,T0
401,4,346.4,120.8,31.2,None
401,5,346.4,120.8,31.2,None
401,6,183.2,159.2,16.8,T7
401,7,23.2,199.2,11.2,None
401,8,77.2,38.8,29.0,T5
401,9,147.2,68.8,10.8,T2
401,10,100.8,176.8,39.2,T0
401,11,147.2,68.8,10.8,T2
401,12,119.2,103.2,20.8,T4
401,13,147.2,68.8,10.8,T2
401,14,346.4,120.8,31.2,None
401,15,12.8,11.2,6.0,T3
401,16,223.2,121.2,48.8,T6
401,17,276.8,198.0,31.6,None
401,18,123.2,102.0,22.0,T10
401,19,152.8,72.0,11.6,T2
401,20,256.8,140.8,58.2,T9
401,21,256.8,140.8,58.2,T9
401,22,100.8,176.8,39.2,T0
401,23,256.8,140.8,58.2,T9
401,24,256.8,140.8,58.2,T9
402,0,84.2,41.8,28.8,T5
402,1,255.2,141.2,57.3,T9
402,2,184.8,158.8,17.7,T7
402,3,101.2,175.2,38.8,T0
402,4,344.6,121.2,31.8,None
402,5,344.6,121.2,31.8,None
402,6,184.8,158.8,17.7,T7
402,7,24.8,198.8,11.8,None
402,8,75.8,38.2,28.5,T5
402,9,145.8,68.2,11.2,T2
402,10,101.2,175.2,38.8,T0
402,11,145.8,68.2,11.2,T2
402,12,118.8,104.8,21.2,T4
402,13,145.8,68.2,11.2,T2
402,14,344.6,121.2,31.8,None
402,15,14.2,11.8,6.5,T3
402,16,224.8,121.8,48.2,T6
402,17,275.2,197.0,32.4,None
402,18,124.8,103.0,23.0,T10
402,19,154.2,73.0,12.4,T2
402,20,255.2,141.2,57.3,T9
402,21,255.2,141.2,57.3,T9
402,22,101.2,175.2,38.8,T0
402,23,255.2,141.2,57.3,T9
402,24,255.2,141.2,57.3,T9
403,0,85.6,42.4,28.4,T5
403,1,253.6,141.6,56.4,T9
403,2,186.4,158.4,18.6,T7
403,3,101.6,173.6,38.4,T0
403,4,342.8,121.6,32.4,None
403,5,342.8,121.6,32.4,None
403,6,186.4,158.4,18.6,T7
