timestamp_min,tower_id,tower_x,tower_y,tower_z,move_pw,idle_pw,mesh_pw,truck_pw,total_pw,volt,batt_pct,current_A,ah_step,energy_wh,conn_trucks,conn_towers,T0_x,T0_y,T0_z,T0_dist2D_tower,T0_conn,T1_x,T1_y,T1_z,T1_dist2D_tower,T1_conn,T2_x,T2_y,T2_z,T2_dist2D_tower,T2_conn,T3_x,T3_y,T3_z,T3_dist2D_tower,T3_conn,T4_x,T4_y,T4_z,T4_dist2D_tower,T4_conn,T5_x,T5_y,T5_z,T5_dist2D_tower,T5_conn,T6_x,T6_y,T6_z,T6_dist2D_tower,T6_conn,T7_x,T7_y,T7_z,T7_dist2D_tower,T7_conn,T8_x,T8_y,T8_z,T8_dist2D_tower,T8_conn,T9_x,T9_y,T9_z,T9_dist2D_tower,T9_conn,T10_x,T10_y,T10_z,T10_dist2D_tower,T10_conn,T11_x,T11_y,T11_z,T11_dist2D_tower,T11_conn,T12_x,T12_y,T12_z,T12_dist2D_tower,T12_conn,T13_x,T13_y,T13_z,T13_dist2D_tower,T13_conn,T14_x,T14_y,T14_z,T14_dist2D_tower,T14_conn,T15_x,T15_y,T15_z,T15_dist2D_tower,T15_conn,T16_x,T16_y,T16_z,T16_dist2D_tower,T16_conn,T17_x,T17_y,T17_z,T17_dist2D_tower,T17_conn,T18_x,T18_y,T18_z,T18_dist2D_tower,T18_conn,T19_x,T19_y,T19_z,T19_dist2D_tower,T19_conn,T20_x,T20_y,T20_z,T20_dist2D_tower,T20_conn,T21_x,T21_y,T21_z,T21_dist2D_tower,T21_conn,T22_x,T22_y,T22_z,T22_dist2D_tower,T22_conn,T23_x,T23_y,T23_z,T23_dist2D_tower,T23_conn,T24_x,T24_y,T24_z,T24_dist2D_tower,T24_conn,T25_x,T25_y,T25_z,T25_dist2D_tower,T25_conn,T26_x,T26_y,T26_z,T26_dist2D_tower,T26_conn,T27_x,T27_y,T27_z,T27_dist2D_tower,T27_conn,T28_x,T28_y,T28_z,T28_dist2D_tower,T28_conn,T29_x,T29_y,T29_z,T29_dist2D_tower,T29_conn
0.183,0,150.0,-180.88,-119.96,4,3,0,394.712,401.712,26.489,99.74,15.165,0.004213,396.447,T3;T17;T18;T23,,150.0,650.0,-112.81,830.88,1,500.0,250.0,22.28,555.12,None,71.04,328.96,3.91,515.92,1,150.0,-147.85,-101.16,33.03,0,71.04,328.96,3.91,515.92,1,50.0,350.0,0.09,540.22,1,600.0,459.99,10.23,783.08,None,600.0,0.0,-71.55,484.99,None,-174.05,250.0,-41.22,539.13,None,-350.0,350.0,-146.86,729.27,None,50.0,350.0,0.09,540.22,1,440.02,250.0,23.87,519.39,None,700.0,300.0,4.48,730.58,None,440.02,250.0,23.87,519.39,None,600.0,0.0,-71.55,484.99,None,-174.05,250.0,-41.22,539.13,None,-296.52,373.26,-92.61,711.65,None,490.39,-109.61,-105.06,347.78,0,150.0,-200.0,-130.84,19.12,0,540.07,250.0,20.33,581.22,None,600.0,-46.88,-96.17,469.53,None,540.07,250.0,20.33,581.22,None,42.04,357.96,-1.45,549.55,1,490.39,-109.61,-105.06,347.78,0,-350.0,350.0,-146.86,729.27,None,600.0,0.0,-71.55,484.99,None,-293.14,68.95,-51.28,508.72,None,600.0,100.0,-21.07,530.47,None,70.21,250.0,8.75,438.21,None,42.04,357.96,-1.45,549.55,1
0.2,0,150.0,-179.14,-118.97,4,3,0,428.286,435.286,26.488,99.7,16.4333,0.004565,396.3261,T3;T17;T18;T23,,150.0,623.58,-98.6,802.72,1,470.01,250.0,23.07,535.32,None,92.08,307.92,7.72,490.49,1,150.0,-121.78,-86.32,57.36,0,92.08,307.92,7.72,490.49,1,71.04,328.96,3.91,514.2,1,600.0,489.99,10.65,806.37,None,600.0,26.78,-58.03,494.88,None,-150.0,250.0,-27.27,523.61,None,-329.45,329.45,-154.28,698.95,None,71.04,328.96,3.91,514.2,1,410.03,250.0,24.66,501.78,None,700.0,320.0,4.5,742.73,None,410.03,250.0,24.66,501.78,None,600.0,-26.56,-85.5,475.16,None,-150.0,250.0,-27.27,523.61,None,-269.78,359.89,-90.13,683.2,None,500.0,-100.0,-109.43,358.84,0,150.0,-173.93,-116.0,5.21,0,510.11,250.0,21.79,560.21,None,600.0,-20.32,-82.22,477.21,None,510.11,250.0,21.79,560.21,None,50.0,350.0,0.09,538.51,1,500.0,-100.0,-109.43,358.84,0,-329.45,329.45,-154.28,698.95,None,600.0,26.78,-58.03,494.88,None,-264.71,78.43,-52.7,488.19,None,600.0,73.22,-34.59,515.93,None,40.41,250.0,5.24,442.91,None,50.0,350.0,0.09,538.51,1
0.217,0,150.0,-177.4,-117.98,4,3,0,5.019,12.019,26.487,99.7,0.4538,0.000126,396.3228,T3;T18,,150.0,597.15,-84.39,774.56,1,440.02,250.0,23.87,516.51,None,100.0,300.0,9.16,480.01,1,150.0,-100.0,-73.93,77.4,0,100.0,300.0,9.16,480.01,1,92.08,307.92,7.72,488.76,1,600.0,500.0,10.79,813.25,None,600.0,53.56,-44.51,505.81,None,-120.69,250.0,-20.86,505.91,None,-308.89,308.89,-161.71,668.63,None,92.08,307.92,7.72,488.76,1,400.0,250.0,24.92,495.15,None,700.0,300.0,4.48,728.3,None,400.0,250.0,24.92,495.15,None,600.0,-53.12,-99.45,466.85,None,-120.69,250.0,-20.86,505.91,None,-250.0,350.0,-88.29,661.93,None,527.24,-100.0,-121.99,385.1,None,150.0,-147.85,-101.16,29.55,0,500.0,250.0,22.28,552.42,None,600.0,0.0,-71.55,483.71,None,500.0,250.0,22.28,552.42,None,71.04,328.96,3.91,512.48,1,527.24,-100.0,-121.99,385.1,None,-308.89,308.89,-161.71,668.63,None,600.0,53.56,-44.51,505.81,None,-236.29,87.9,-54.13,468.62,None,600.0,46.44,-48.11,502.6,None,10.62,250.0,1.74,449.56,None,71.04,328.96,3.91,512.48,1
0.233,0,150.0,-175.66,-116.99,4,3,0,11.046,18.046,26.487,99.7,0.6813,0.000189,396.3178,T3;T18,,150.0,570.73,-70.18,746.4,1,410.03,250.0,24.66,498.81,None,121.08,278.92,12.53,455.51,1,150.0,-73.64,-59.61,102.03,0,121.08,278.92,12.53,455.51,1,100.0,300.0,9.16,478.29,1,600.0,529.99,11.65,836.93,None,600.0,80.34,-30.99,517.73,None,-91.39,250.0,-14.45,489.34,None,-300.0,300.0,-164.92,654.8,None,100.0,300.0,9.16,478.29,1,370.0,250.0,25.04,479.16,None,700.0,329.99,3.74,747.12,None,370.0,250.0,25.04,479.16,None,600.0,-79.68,-113.39,460.12,None,-91.39,250.0,-14.45,489.34,None,-250.0,370.0,-78.54,676.57,None,550.0,-100.0,-132.48,407.09,None,150.0,-121.78,-86.32,53.89,0,470.01,250.0,23.07,532.54,None,600.0,26.78,-58.03,493.44,None,470.01,250.0,23.07,532.54,None,92.08,307.92,7.72,487.04,1,550.0,-100.0,-132.48,407.09,None,-300.0,300.0,-164.92,654.8,None,600.0,80.34,-30.99,517.73,None,-207.86,97.38,-55.55,450.13,None,600.0,19.66,-61.63,490.56,None,-19.18,250.0,-1.76,458.05,None,92.08,307.92,7.72,487.04,1
0.25,0,150.0,-173.93,-116.0,4,3,0,19.873,26.873,26.487,99.7,1.0146,0.000282,396.3103,T3;T18,,150.0,550.0,-59.04,723.93,1,400.0,250.0,24.92,492.15,None,142.16,257.84,15.91,431.84,1,150.0,-47.27,-45.3,126.65,0,142.16,257.84,15.91,431.84,1,121.08,278.92,12.53,453.77,1,600.0,559.98,12.52,860.88,None,600.0,100.0,-21.07,526.82,None,-62.08,250.0,-8.03,474.02,None,-300.0,270.17,-161.71,632.24,None,121.08,278.92,12.53,453.77,1,340.0,250.0,25.16,464.56,None,700.0,350.0,3.25,759.6,None,340.0,250.0,25.16,464.56,None,600.0,-100.0,-124.06,456.03,None,-62.08,250.0,-8.03,474.02,None,-250.0,390.0,-74.51,691.38,None,579.58,-100.0,-127.5,435.9,None,150.0,-100.0,-73.93,73.93,0,440.02,250.0,23.87,513.64,None,600.0,53.56,-44.51,504.23,None,440.02,250.0,23.87,513.64,None,100.0,300.0,9.16,476.56,1,579.58,-100.0,-127.5,435.9,None,-300.0,270.17,-161.71,632.24,None,600.0,100.0,-21.07,526.82,None,-200.0,100.0,-55.95,444.45,None,600.0,0.0,-71.55,482.44,None,-48.97,250.0,-5.27,468.3,None,100.0,300.0,9.16,476.56,1
0.267,0,150.0,-172.19,-115.01,4,3,0,33.009,40.009,26.487,99.7,1.5105,0.00042,396.2992,T3;T18,,150.0,521.7,-49.08,693.89,1,370.0,250.0,25.04,476.07,None,150.0,250.0,17.17,422.19,1,150.0,-20.91,-30.98,151.28,0,150.0,250.0,17.17,422.19,1,142.16,257.84,15.91,430.1,1,600.0,589.96,13.38,885.08,None,600.0,128.4,-11.4,541.16,None,-50.0,250.0,-5.39,467.16,None,-300.0,250.0,-159.54,617.04,None,142.16,257.84,15.91,430.1,1,310.0,250.0,25.27,451.49,None,670.06,350.0,5.13,736.98,None,310.0,250.0,25.27,451.49,None,570.42,-100.0,-129.04,426.57,None,-50.0,250.0,-5.39,467.16,None,-250.0,370.0,-78.54,673.77,None,600.0,-100.0,-124.06,455.75,None,150.0,-73.64,-59.61,98.55,0,410.03,250.0,24.66,495.84,None,600.0,80.34,-30.99,516.02,None,410.03,250.0,24.66,495.84,None,121.08,278.92,12.53,452.04,1,600.0,-100.0,-124.06,455.75,None,-300.0,250.0,-159.54,617.04,None,600.0,128.4,-11.4,541.16,None,-200.0,130.0,-56.01,462.4,None,600.0,-26.56,-85.5,472.98,None,-50.0,250.0,-5.39,467.16,None,121.08,278.92,12.53,452.04,1
0.283,0,150.0,-170.45,-114.02,4,3,0,47.84,54.84,26.486,99.69,2.0705,0.000575,396.2839,T3;T18,,150.0,493.4,-39.12,663.85,1,340.0,250.0,25.16,461.39,None,120.06,250.0,15.33,421.52,1,150.0,0.0,-19.63,170.45,0,120.06,250.0,15.33,421.52,1,150.0,250.0,17.17,420.45,1,600.0,600.0,13.67,892.24,None,600.0,156.8,-1.72,556.41,None,-20.21,250.0,-1.88,453.59,None,-278.06,250.0,-139.08,600.01,None,150.0,250.0,17.17,420.45,1,300.0,250.0,25.31,446.41,None,650.0,350.0,6.39,721.71,None,300.0,250.0,25.31,446.41,None,550.0,-100.0,-132.48,406.16,None,-20.21,250.0,-1.88,453.59,None,-250.0,350.0,-88.29,656.41,None,600.0,-73.44,-110.11,460.34,None,150.0,-47.27,-45.3,123.18,0,400.0,250.0,24.92,489.16,None,600.0,100.0,-21.07,525.02,None,400.0,250.0,24.92,489.16,None,142.16,257.84,15.91,428.37,1,600.0,-73.44,-110.11,460.34,None,-278.06,250.0,-139.08,600.01,None,600.0,156.8,-1.72,556.41,None,-200.0,160.0,-56.08,481.35,None,600.0,-53.12,-99.45,465.04,None,-79.31,250.0,-11.8,478.92,None,142.16,257.84,15.91,428.37,1
0.3,0,150.0,-168.71,-113.03,4,3,0,320.188,327.188,26.486,99.67,12.3531,0.003431,396.1931,T3;T14;T18,,150.0,465.1,-29.17,633.81,1,310.0,250.0,25.27,448.24,None,120.0,250.0,15.33,419.79,1,150.0,28.26,-9.56,196.97,0,120.0,250.0,15.33,419.79,1,171.19,271.19,15.67,440.41,1,570.16,600.0,16.78,876.04,None,600.0,185.19,7.95,572.49,None,9.59,250.0,1.62,441.63,None,-256.11,250.0,-118.62,583.31,None,179.76,250.0,20.94,419.77,1,270.0,250.0,24.92,435.57,None,620.05,350.0,8.03,700.0,None,270.0,250.0,24.92,435.57,None,529.18,-120.82,-138.22,382.19,0,9.59,250.0,1.62,441.63,None,-250.0,320.0,-88.62,631.54,None,600.0,-46.88,-96.17,466.2,None,150.0,-20.91,-30.98,147.8,0,370.0,250.0,25.04,472.99,None,600.0,128.4,-11.4,539.23,None,370.0,250.0,25.04,472.99,None,150.0,250.0,17.17,418.71,1,600.0,-46.88,-96.17,466.2,None,-256.11,250.0,-118.62,583.31,None,600.0,185.19,7.95,572.49,None,-200.0,190.0,-56.15,501.17,None,600.0,-79.68,-113.39,458.72,None,-108.61,250.0,-18.21,492.14,None,150.0,250.0,17.17,418.71,1
0.317,0,150.0,-166.97,-112.04,4,3,0,310.359,317.359,26.485,99.65,11.9825,0.003328,396.1049,T3;T14;T18,,150.0,450.0,-23.85,616.97,1,300.0,250.0,25.31,443.13,None,100.0,250.0,12.25,419.96,1,150.0,56.52,0.51,223.49,0,100.0,250.0,12.25,419.96,1,180.0,280.0,15.05,447.98,1,550.0,600.0,18.88,865.01,None,600.0,200.0,12.99,580.66,None,39.38,250.0,5.12,431.4,None,-250.0,250.0,-112.92,577.81,None,180.0,250.0,20.97,418.05,1,240.01,250.0,24.53,426.58,1,600.0,350.0,9.13,685.39,None,240.01,250.0,24.53,426.58,1,508.36,-141.64,-143.96,359.25,0,39.38,250.0,5.12,431.4,None,-250.0,290.0,-88.95,607.31,None,600.0,-20.32,-82.22,473.3,None,150.0,0.0,-19.63,166.97,0,340.0,250.0,25.16,458.22,None,600.0,156.8,-1.72,554.37,None,340.0,250.0,25.16,458.22,None,120.06,250.0,15.33,418.05,1,600.0,-20.32,-82.22,473.3,None,-250.0,250.0,-112.92,577.81,None,600.0,200.0,12.99,580.66,None,-200.0,220.0,-56.21,521.77,None,600.0,-100.0,-124.06,454.96,None,-137.92,250.0,-24.63,506.72,None,179.76,250.0,20.94,418.03,1
0.333,0,150.0,-165.24,-111.05,4,3,0,332.471,339.471,26.484,99.63,12.8179,0.003561,396.0106,T3;T14;T18,,150.0,420.9,-16.56,586.13,1,270.0,250.0,24.92,432.23,None,70.21,250.0,8.75,422.83,1,150.0,84.78,10.58,250.01,0,70.21,250.0,8.75,422.83,1,200.0,280.0,19.69,448.03,1,528.84,621.16,20.92,872.89,1,600.0,229.88,15.64,598.85,None,69.18,250.0,8.63,423.03,1,-230.15,250.0,-90.43,562.97,None,200.0,250.0,24.01,418.23,1,210.01,250.0,24.14,419.55,1,600.0,380.0,9.28,706.95,None,210.01,250.0,24.14,419.55,1,500.0,-150.0,-146.26,350.33,0,69.18,250.0,8.63,423.03,1,-250.0,260.01,-89.27,583.81,None,600.0,0.0,-71.55,479.38,None,150.0,28.26,-9.56,193.49,0,310.0,250.0,25.27,445.0,None,600.0,185.19,7.95,570.35,None,310.0,250.0,25.27,445.0,None,120.0,250.0,15.33,416.32,1,600.0,0.0,-71.55,479.38,None,-230.15,250.0,-90.43,562.97,None,600.0,229.88,15.64,598.85,None,-200.0,250.0,-56.28,543.07,None,628.53,-100.0,-133.34,482.95,None,-150.0,250.0,-27.27,512.27,None,180.0,250.0,20.97,416.32,1
0.35,0,150.0,-163.5,-110.06,4,3,0,361.423,368.423,26.483,99.6,13.9116,0.003864,395.9083,T3;T14;T18,,150.0,391.8,-9.27,555.3,1,240.01,250.0,24.53,423.18,1,40.41,250.0,5.24,427.77,1,150.0,100.0,16.0,263.5,0,40.41,250.0,5.24,427.77,1,190.52,308.43,18.29,473.66,1,507.67,642.33,22.96,881.64,1,600.0,250.0,17.42,611.13,None,98.97,250.0,12.13,416.63,1,-210.29,250.0,-67.94,548.44,None,230.0,250.0,24.4,421.16,1,200.0,250.0,24.01,416.51,1,600.0,400.0,9.38,721.13,None,200.0,250.0,24.01,416.51,1,500.0,-170.0,-136.28,350.06,0,98.97,250.0,12.13,416.63,1,-250.0,230.01,-89.6,561.11,None,600.0,26.78,-58.03,488.58,None,150.0,56.52,0.51,220.02,0,300.0,250.0,25.31,439.86,None,600.0,200.0,12.99,578.47,None,300.0,250.0,25.31,439.86,None,100.0,250.0,12.25,416.51,1,600.0,26.78,-58.03,488.58,None,-210.29,250.0,-67.94,548.44,None,600.0,250.0,17.42,611.13,None,-200.0,250.0,-56.28,541.74,None,650.0,-100.0,-140.33,504.02,None,-175.95,250.0,-42.33,526.52,None,200.0,250.0,24.01,416.51,1
0.367,0,150.0,-161.76,-109.08,4,3,0,412.083,419.083,26.482,99.57,15.8252,0.004396,395.7919,T3;T14;T18,,150.0,362.7,-1.98,524.46,1,210.01,250.0,24.14,416.11,1,10.62,250.0,1.74,434.71,None,150.0,129.92,18.17,291.68,0,10.62,250.0,1.74,434.71,None,190.0,310.0,18.21,473.45,1,500.0,650.0,23.7,884.0,1,570.04,250.0,18.88,588.2,None,100.0,250.0,12.25,414.78,1,-200.0,250.0,-56.28,540.41,None,259.99,250.0,24.79,426.2,1,180.0,250.0,20.97,412.85,1,600.0,430.0,9.81,743.42,None,200.0,279.69,19.73,444.28,1,500.0,-190.0,-132.4,351.14,0,100.0,250.0,12.25,414.78,1,-250.0,200.01,-89.92,539.33,None,600.0,53.56,-44.51,498.86,None,150.0,84.78,10.58,246.54,0,270.0,250.0,24.92,428.89,1,600.0,229.88,15.64,596.56,None,270.0,250.0,24.92,428.89,1,70.21,250.0,8.75,419.42,1,600.0,53.56,-44.51,498.86,None,-200.0,250.0,-56.28,540.41,None,600.0,279.82,14.15,630.47,None,-174.05,250.0,-41.22,523.98,None,670.82,-120.82,-146.08,522.43,None,-200.0,250.0,-56.28,540.41,None,230.0,250.0,24.4,419.46,1
0.383,0,150.0,-160.02,-108.09,4,3,0,455.44,462.44,26.481,99.54,17.4633,0.004851,395.6634,T3;T14;T18,,150.0,350.0,1.2,510.02,1,200.0,250.0,24.01,413.06,1,-19.18,250.0,-1.76,443.55,None,150.0,159.84,20.33,319.86,0,-19.18,250.0,-1.76,443.55,None,180.0,320.0,16.91,480.96,1,500.0,630.0,24.54,864.08,1,540.07,250.0,20.33,565.93,None,120.0,250.0,15.33,411.12,1,-174.05,250.0,-41.22,522.61,None,289.99,250.0,25.18,433.26,None,150.24,250.0,17.2,410.02,1,600.0,459.99,10.23,766.11,None,200.0,280.0,19.69,442.85,1,500.0,-170.0,-136.28,350.14,0,120.0,250.0,15.33,411.12,1,-250.0,170.01,-90.25,518.58,None,600.0,80.34,-30.99,510.17,None,150.0,100.0,16.0,260.02,0,240.01,250.0,24.53,419.78,1,600.0,250.0,17.42,608.78,None,240.01,250.0,24.53,419.78,1,40.41,250.0,5.24,424.41,1,600.0,80.34,-30.99,510.17,None,-174.05,250.0,-41.22,522.61,None,600.0,300.0,11.93,643.52,None,-150.0,250.0,-27.27,508.05,None,691.64,-141.64,-151.84,541.95,None,-219.85,250.0,-78.77,552.19,None,259.99,250.0,24.79,424.52,1
0.4,0,150.0,-158.28,-107.1,4,3,0,520.884,527.884,26.479,99.5,19.9358,0.005538,395.5168,T3;T14;T18,,161.63,322.87,6.57,481.29,1,180.0,250.0,20.97,409.38,1,-48.97,250.0,-5.27,454.19,None,150.0,189.77,22.49,348.05,0,-48.97,250.0,-5.27,454.19,None,180.0,340.0,16.4,499.18,1,500.0,650.0,23.7,880.81,1,510.11,250.0,21.79,544.4,None,149.94,250.0,17.16,408.28,1,-150.0,250.0,-27.27,506.65,None,300.0,250.0,25.31,434.97,None,150.0,250.0,17.17,408.28,1,600.0,489.99,10.65,789.15,None,180.0,280.0,15.05,439.31,1,500.0,-150.0,-146.26,350.1,0,149.94,250.0,17.16,408.28,1,-250.0,150.0,-90.47,505.01,None,600.0,100.0,-21.07,518.85,None,150.0,129.92,18.17,288.2,0,210.01,250.0,24.14,412.67,1,570.04,250.0,18.88,585.77,None,210.01,250.0,24.14,412.67,1,10.62,250.0,1.74,431.42,None,600.0,100.0,-21.07,518.85,None,-150.0,250.0,-27.27,506.65,None,600.0,329.95,10.25,663.98,None,-120.69,250.0,-20.86,489.87,None,700.0,-150.0,-154.15,550.06,None,-239.71,250.0,-101.26,564.42,None,289.99,250.0,25.18,431.62,None
0.417,0,150.0,-156.54,-106.11,4,3,0,598.056,605.056,26.478,99.46,22.8517,0.006348,395.3487,T3;T14;T18,,173.25,295.74,11.94,452.88,1,150.24,250.0,17.2,406.54,1,-50.0,250.0,-5.39,453.08,None,150.0,200.0,23.23,356.54,0,-50.0,250.0,-5.39,453.08,None,180.0,320.0,16.91,477.49,1,521.16,628.84,21.66,868.67,1,500.0,250.0,22.28,536.45,None,150.0,250.0,17.17,406.54,1,-120.69,250.0,-20.86,488.42,None,330.0,250.0,25.19,444.61,None,128.92,271.08,13.79,428.14,1,600.0,500.0,10.79,795.96,None,168.37,307.13,9.68,464.04,1,520.82,-129.18,-140.52,371.83,0,150.0,250.0,17.17,406.54,1,-230.94,130.94,-77.31,477.24,None,600.0,128.4,-11.4,532.63,None,150.0,159.84,20.33,316.39,0,200.0,250.0,24.01,409.61,1,540.07,250.0,20.33,563.41,None,200.0,250.0,24.01,409.61,1,-19.18,250.0,-1.76,440.34,None,600.0,128.4,-11.4,532.63,None,-120.69,250.0,-20.86,488.42,None,600.0,350.0,9.13,677.56,None,-91.39,250.0,-14.45,472.81,None,700.0,-170.0,-148.78,550.16,None,-250.0,250.0,-112.92,570.33,None,300.0,250.0,25.31,433.33,None
0.433,0,150.0,-154.81,-105.12,4,3,0,401.468,408.468,26.476,99.43,15.4281,0.004286,395.2352,T3;T18,,180.0,280.0,15.05,435.84,1,150.0,250.0,17.17,404.81,1,-79.31,250.0,-11.8,465.24,None,179.91,200.0,25.53,356.06,0,-79.31,250.0,-11.8,465.24,None,190.0,310.0,18.21,466.52,1,542.33,607.67,19.62,857.49,None,470.01,250.0,23.07,516.02,None,179.76,250.0,20.94,405.9,1,-91.39,250.0,-14.45,471.31,None,360.0,250.0,25.08,456.03,None,107.84,292.16,10.41,448.95,1,600.0,529.99,11.65,819.42,None,156.75,334.26,4.31,489.11,1,541.64,-108.36,-134.79,394.39,None,179.76,250.0,20.94,405.9,1,-211.87,111.87,-64.15,449.52,None,600.0,156.8,-1.72,547.35,None,150.0,189.77,22.49,344.57,0,180.0,250.0,20.97,405.92,1,510.11,250.0,21.79,541.8,None,180.0,250.0,20.97,405.92,1,-48.97,250.0,-5.27,451.06,None,600.0,156.8,-1.72,547.35,None,-91.39,250.0,-14.45,471.31,None,629.95,350.0,7.49,696.55,None,-62.08,250.0,-8.03,457.0,None,700.0,-190.0,-146.25,551.12,None,-271.94,250.0,-133.38,584.73,None,330.0,250.0,25.19,443.02,None
0.45,0,150.0,-153.07,-104.13,4,3,0,411.034,418.034,26.474,99.4,15.7901,0.004386,395.1191,T3;T18,,158.81,258.81,16.55,411.98,1,120.06,250.0,15.33,404.18,1,-108.61,250.0,-18.21,478.9,None,180.0,200.0,25.54,354.34,0,-108.61,250.0,-18.21,478.9,None,199.48,281.57,19.61,437.45,1,550.0,600.0,18.88,852.71,None,440.02,250.0,23.87,496.56,None,180.0,250.0,20.97,404.18,1,-62.08,250.0,-8.03,455.46,None,390.0,250.0,24.96,469.11,None,100.0,300.0,9.16,455.82,1,600.0,559.98,12.52,843.17,None,150.0,350.0,1.2,503.07,1,550.0,-100.0,-132.48,403.5,None,180.0,250.0,20.97,404.18,1,-200.0,100.0,-55.95,431.91,None,600.0,185.19,7.95,562.96,None,150.0,200.0,23.23,353.07,0,150.24,250.0,17.2,403.07,1,500.0,250.0,22.28,533.82,None,150.24,250.0,17.2,403.07,1,-50.0,250.0,-5.39,449.96,None,600.0,185.19,7.95,562.96,None,-62.08,250.0,-8.03,455.46,None,650.0,350.0,6.39,709.28,None,-50.0,250.0,-5.39,449.96,None,700.0,-170.0,-148.78,550.26,None,-293.89,250.0,-153.84,599.58,None,360.0,250.0,25.08,454.49,None
0.467,0,150.0,-151.33,-103.14,4,3,0,411.13,418.13,26.473,99.37,15.7945,0.004387,395.003,T3;T18,,150.0,250.0,17.17,401.33,1,120.0,250.0,15.33,402.45,1,-137.92,250.0,-24.63,493.93,None,200.0,200.0,27.07,354.87,0,-137.92,250.0,-24.63,493.93,None,200.0,280.0,19.69,434.22,1,579.84,600.0,15.77,865.6,None,410.03,250.0,24.66,478.21,None,200.0,250.0,24.01,404.43,1,-50.0,250.0,-5.39,448.4,None,400.0,250.0,24.92,472.83,None,78.96,321.04,5.34,477.68,1,600.0,589.96,13.38,867.19,None,150.0,379.1,-6.09,530.43,1,579.58,-100.0,-127.5,432.64,None,200.0,250.0,24.01,404.43,1,-200.0,130.0,-56.01,449.05,None,600.0,200.0,12.99,570.9,None,120.09,200.0,20.89,352.6,0,150.0,250.0,17.17,401.33,1,470.01,250.0,23.07,513.3,None,150.0,250.0,17.17,401.33,1,-79.31,250.0,-11.8,462.22,None,600.0,200.0,12.99,570.9,None,-50.0,250.0,-5.39,448.4,None,679.94,350.0,4.51,729.5,None,-20.21,250.0,-1.88,435.93,None,700.0,-150.0,-154.15,550.0,None,-300.0,250.0,-159.54,602.96,None,390.0,250.0,24.96,467.62,None
0.483,0,150.0,-149.59,-102.15,4,3,0,201.433,208.433,26.472,99.36,7.8738,0.002187,394.9451,T18,,120.06,250.0,15.33,400.71,1,100.0,250.0,12.25,402.71,1,-150.0,250.0,-27.27,499.67,None,200.0,229.94,25.24,382.81,1,-150.0,250.0,-27.27,499.67,None,200.0,250.31,23.97,403.01,1,600.0,600.0,13.67,874.29,None,400.0,250.0,24.92,471.35,None,230.0,250.0,24.4,407.52,1,-20.21,250.0,-1.88,434.33,None,429.99,250.0,24.13,487.92,None,57.92,342.08,1.53,500.22,1,600.0,600.0,13.67,874.29,None,150.0,408.2,-13.38,557.79,1,600.0,-100.0,-124.06,452.72,None,230.0,250.0,24.4,407.52,1,-200.0,160.0,-56.08,467.28,None,600.0,229.88,15.64,588.64,None,120.0,200.0,20.89,350.88,0,128.92,271.08,13.79,421.2,1,440.02,250.0,23.87,493.75,None,120.06,250.0,15.33,400.71,1,-108.61,250.0,-18.21,475.98,None,600.0,229.88,15.64,588.64,None,-20.21,250.0,-1.88,434.33,None,700.0,350.0,3.25,743.03,None,9.59,250.0,1.62,423.54,1,679.18,-129.18,-148.39,529.57,None,-300.0,279.83,-162.75,622.01,None,400.0,250.0,24.92,471.35,None
0.5,0,150.0,-147.85,-101.16,4,3,0,202.226,209.226,26.471,99.34,7.9039,0.002196,394.8869,T18,,120.0,250.0,15.33,398.98,1,70.21,250.0,8.75,405.78,1,-175.95,250.0,-42.33,514.32,None,200.0,250.0,24.01,400.98,1,-175.95,250.0,-42.33,514.32,None,200.0,250.0,24.01,400.98,1,600.0,570.01,12.81,847.25,None,370.0,250.0,25.04,454.63,None,259.99,250.0,24.79,412.78,1,9.59,250.0,1.62,421.9,1,459.98,250.0,23.34,504.36,None,50.0,350.0,0.09,507.8,1,570.16,600.0,16.78,857.8,None,150.0,437.3,-20.67,585.16,1,600.0,-73.44,-110.11,456.11,None,259.99,250.0,24.79,412.78,1,-200.0,190.0,-56.15,486.46,None,600.0,250.0,17.42,600.66,None,100.0,200.0,17.97,351.43,0,107.84,292.16,10.41,442.02,1,410.03,250.0,24.66,475.29,None,120.0,250.0,15.33,398.98,1,-137.92,250.0,-24.63,491.11,None,600.0,250.0,17.42,600.66,None,9.59,250.0,1.62,421.9,1,729.99,350.0,2.32,764.36,None,39.38,250.0,5.12,412.94,1,658.36,-108.36,-142.64,509.89,None,-300.0,300.0,-164.92,634.88,None,429.99,250.0,24.13,486.5,None
